library,precision,k,policy,iteration,time,GFLOPS
oblas,f,16000,close,4,2.522091,3248.098862
oblas,f,16000,close,5,2.406674,3403.867503
oblas,f,16000,spread,1,2.471178,3315.018072
oblas,f,16000,spread,2,2.577502,3178.271634
oblas,f,16000,spread,3,2.524463,3245.047059
oblas,f,16000,spread,4,2.614768,3132.973755
oblas,f,16000,spread,5,2.619991,3126.728183
oblas,f,17000,false,1,3.230690,3041.455714
oblas,f,17000,false,2,2.863667,3431.265287
oblas,f,17000,false,3,2.914423,3371.507634
oblas,f,17000,false,4,2.865764,3428.754542
oblas,f,17000,false,5,3.086346,3183.700051
oblas,f,17000,close,1,2.895819,3393.167564
oblas,f,17000,close,2,2.953098,3327.353593
oblas,f,17000,close,3,2.909477,3377.239124
oblas,f,17000,close,4,2.854237,3442.601239
oblas,f,17000,close,5,2.876229,3416.278785
oblas,f,17000,spread,1,2.904216,3383.357101
oblas,f,17000,spread,2,2.948989,3331.988863
oblas,f,17000,spread,3,2.859843,3435.852976
oblas,f,17000,spread,4,2.962472,3316.824813
oblas,f,17000,spread,5,2.977540,3300.039825
oblas,f,18000,false,1,3.454194,3376.764746
oblas,f,18000,false,2,3.366818,3464.398805
oblas,f,18000,false,3,3.367596,3463.598621
oblas,f,18000,false,4,4.202084,2775.765294
oblas,f,18000,false,5,3.681922,3167.910537
oblas,f,18000,close,1,3.415192,3415.328152
oblas,f,18000,close,2,3.450034,3380.835823
oblas,f,18000,close,3,3.397169,3433.447288
oblas,f,18000,close,4,3.386689,3444.071800
oblas,f,18000,close,5,3.545481,3289.821554
oblas,f,18000,spread,1,3.501484,3331.159468
oblas,f,18000,spread,2,3.346127,3485.820792
oblas,f,18000,spread,3,3.523787,3310.075150
oblas,f,18000,spread,4,3.431998,3398.603507
oblas,f,18000,spread,5,3.451314,3379.582275
oblas,f,19000,false,1,4.164567,3293.979762
oblas,f,19000,false,2,3.944991,3477.321415
oblas,f,19000,false,3,3.923996,3495.925685
oblas,f,19000,false,4,3.928319,3492.079274
oblas,f,19000,false,5,3.994948,3433.837184
oblas,f,19000,close,1,4.272434,3210.816423
oblas,f,19000,close,2,3.956398,3467.294911
oblas,f,19000,close,3,4.226371,3245.810598
oblas,f,19000,close,4,3.938252,3483.271229
oblas,f,19000,close,5,3.962438,3462.009683
oblas,f,19000,spread,1,4.177402,3283.858867
oblas,f,19000,spread,2,4.081234,3361.238268
oblas,f,19000,spread,3,3.798563,3611.365548
oblas,f,19000,spread,4,3.947150,3475.419342
oblas,f,19000,spread,5,4.071561,3369.223377
oblas,f,20000,false,1,4.465003,3583.424576
oblas,f,20000,false,2,4.549148,3517.141916
oblas,f,20000,false,3,4.446588,3598.264635
oblas,f,20000,false,4,5.197954,3078.134130
oblas,f,20000,false,5,4.793780,3337.658375
oblas,f,20000,close,1,4.611972,3469.231617
oblas,f,20000,close,2,4.654846,3437.277868
oblas,f,20000,close,3,4.594508,3482.418894
oblas,f,20000,close,4,4.667911,3427.657476
oblas,f,20000,close,5,4.650573,3440.436208
oblas,f,20000,spread,1,4.760398,3361.063213
oblas,f,20000,spread,2,4.547896,3518.110194
oblas,f,20000,spread,3,4.614072,3467.652797
oblas,f,20000,spread,4,4.635642,3451.517419
oblas,f,20000,spread,5,4.650708,3440.336040
oblas,d,2000,false,1,0.026436,605.233568
oblas,d,2000,false,2,0.026014,615.056412
oblas,d,2000,false,3,0.026797,597.079713
oblas,d,2000,false,4,0.026601,601.481283
oblas,d,2000,false,5,0.026660,600.139097
oblas,d,2000,close,1,0.021971,728.225511
oblas,d,2000,close,2,0.022263,718.695037
oblas,d,2000,close,3,0.026449,604.934168
oblas,d,2000,close,4,0.021631,739.664495
oblas,d,2000,close,5,0.021827,733.042941
oblas,d,2000,spread,1,0.022134,722.879264
oblas,d,2000,spread,2,0.021179,755.480337
oblas,d,2000,spread,3,0.022212,720.325937
oblas,d,2000,spread,4,0.020865,766.847606
oblas,d,2000,spread,5,0.027161,589.087023
oblas,d,3000,false,1,0.073653,733.168339
oblas,d,3000,false,2,0.072439,745.458522
oblas,d,3000,false,3,0.072514,744.687400
oblas,d,3000,false,4,0.072804,741.719903
oblas,d,3000,false,5,0.074126,728.490105
oblas,d,3000,close,1,0.060569,891.548904
oblas,d,3000,close,2,0.062057,870.166655
oblas,d,3000,close,3,0.059897,901.549779
oblas,d,3000,close,4,0.056986,947.598804
oblas,d,3000,close,5,0.064092,842.536326
oblas,d,3000,spread,1,0.056590,954.228824
oblas,d,3000,spread,2,0.060118,898.227901
oblas,d,3000,spread,3,0.056510,955.584283
oblas,d,3000,spread,4,0.065863,819.877685
oblas,d,3000,spread,5,0.058513,922.876351
oblas,d,4000,false,1,0.188943,677.453211
oblas,d,4000,false,2,0.164316,778.986906
oblas,d,4000,false,3,0.162791,786.286650
oblas,d,4000,false,4,0.159677,801.616665
oblas,d,4000,false,5,0.161879,790.714956
oblas,d,4000,close,1,0.126020,1015.710760
oblas,d,4000,close,2,0.120247,1064.476285
oblas,d,4000,close,3,0.118768,1077.728699
oblas,d,4000,close,4,0.115970,1103.736218
oblas,d,4000,close,5,0.121837,1050.584788
oblas,d,4000,spread,1,0.122783,1042.493170
oblas,d,4000,spread,2,0.121941,1049.686225
oblas,d,4000,spread,3,0.122851,1041.914630
oblas,d,4000,spread,4,0.119870,1067.827226
oblas,d,4000,spread,5,0.118329,1081.731856
oblas,d,5000,false,1,0.281540,887.972110
oblas,d,5000,false,2,0.289449,863.709749
oblas,d,5000,false,3,0.284512,878.697359
oblas,d,5000,false,4,0.282060,886.335741
oblas,d,5000,false,5,0.281768,887.254035
oblas,d,5000,close,1,0.244450,1022.704209
oblas,d,5000,close,2,0.216715,1153.586691
oblas,d,5000,close,3,0.215445,1160.387363
oblas,d,5000,close,4,0.234585,1065.712906
oblas,d,5000,close,5,0.213521,1170.844633
oblas,d,5000,spread,1,0.227913,1096.908785
oblas,d,5000,spread,2,0.215587,1159.623125
oblas,d,5000,spread,3,0.214279,1166.702189
oblas,d,5000,spread,4,0.220361,1134.503144
oblas,d,5000,spread,5,0.232885,1073.489134
oblas,d,6000,false,1,0.442243,976.839424
oblas,d,6000,false,2,0.451479,956.854146
oblas,d,6000,false,3,0.450142,959.697305
oblas,d,6000,false,4,0.451291,957.252780
oblas,d,6000,false,5,0.447538,965.280554
oblas,d,6000,close,1,0.348905,1238.158668
oblas,d,6000,close,2,0.346818,1245.611637
oblas,d,6000,close,3,0.348753,1238.699178
oblas,d,6000,close,4,0.348433,1239.837366
oblas,d,6000,close,5,0.370140,1167.125615
oblas,d,6000,spread,1,0.350088,1233.974760
oblas,d,6000,spread,2,0.350838,1231.337070
oblas,d,6000,spread,3,0.352268,1226.337554
oblas,d,6000,spread,4,0.360937,1196.884198
oblas,d,6000,spread,5,0.349955,1234.442735
oblas,d,7000,false,1,0.670830,1022.614167
oblas,d,7000,false,2,0.666644,1029.035206
oblas,d,7000,false,3,0.665778,1030.373398
oblas,d,7000,false,4,0.677507,1012.535991
oblas,d,7000,false,5,0.668175,1026.677576
oblas,d,7000,close,1,0.506368,1354.744835
oblas,d,7000,close,2,0.517330,1326.039226
oblas,d,7000,close,3,0.499628,1373.021374
oblas,d,7000,close,4,0.509769,1345.708796
oblas,d,7000,close,5,0.506993,1353.076308
oblas,d,7000,spread,1,0.505071,1358.226096
oblas,d,7000,spread,2,0.515919,1329.665385
oblas,d,7000,spread,3,0.515953,1329.577655
oblas,d,7000,spread,4,0.523014,1311.628216
oblas,d,7000,spread,5,0.517918,1324.534544
oblas,d,8000,false,1,0.910934,1124.120924
oblas,d,8000,false,2,0.925330,1106.632035
oblas,d,8000,false,3,0.954804,1072.471269
oblas,d,8000,false,4,0.928840,1102.450189
oblas,d,8000,false,5,0.935116,1095.051631
oblas,d,8000,close,1,0.748836,1367.455002
oblas,d,8000,close,2,0.752188,1361.361018
oblas,d,8000,close,3,0.725198,1412.027437
oblas,d,8000,close,4,0.722362,1417.572700
oblas,d,8000,close,5,0.724082,1414.204084
oblas,d,8000,spread,1,0.732611,1397.740212
oblas,d,8000,spread,2,0.780450,1312.064276
oblas,d,8000,spread,3,0.727532,1407.498701
oblas,d,8000,spread,4,0.722910,1416.496488
oblas,d,8000,spread,5,0.724449,1413.488169
oblas,d,9000,false,1,1.258262,1158.741285
oblas,d,9000,false,2,1.337108,1090.413369
oblas,d,9000,false,3,1.268472,1149.414707
oblas,d,9000,false,4,1.260987,1156.237353
oblas,d,9000,false,5,1.329109,1096.975471
oblas,d,9000,close,1,1.050855,1387.441311
