library,precision,n_threads,iteration,time,GFLOPS
blis,d,1,1,blis,d,1,2,blis,d,1,3,blis,d,1,4,blis,d,1,5,blis,d,2,1,blis,d,2,2,blis,d,2,3,blis,d,2,4,blis,d,2,5,blis,d,4,1,13.736199,145.600682
blis,d,4,2,13.794824,144.981914
blis,d,4,3,13.766921,145.275771
blis,d,4,4,13.740800,145.551929
blis,d,4,5,13.739683,145.563769
blis,d,6,1,9.073584,220.420063
blis,d,6,2,9.116281,219.387701
blis,d,6,3,9.097219,219.847414
blis,d,6,4,9.085498,220.131026
blis,d,6,5,9.100602,219.765675
blis,d,8,1,6.931590,288.534107
blis,d,8,2,6.936651,288.323580
blis,d,8,3,6.935142,288.386293
blis,d,8,4,6.933816,288.441465
blis,d,8,5,6.932195,288.508902
blis,d,10,1,5.505834,363.251040
blis,d,10,2,5.494792,363.981028
blis,d,10,3,5.490827,364.243856
blis,d,10,4,5.532289,361.514041
blis,d,10,5,5.493444,364.070305
blis,d,12,1,4.734979,422.388401
blis,d,12,2,4.767121,419.540443
blis,d,12,3,4.737591,422.155516
blis,d,12,4,4.742042,421.759194
blis,d,12,5,4.725872,423.202290
blis,d,14,1,4.334567,461.407129
blis,d,14,2,4.422496,452.233260
blis,d,14,3,4.440612,450.388369
blis,d,14,4,4.374711,457.173082
blis,d,14,5,4.365577,458.129635
blis,d,16,1,3.788975,527.847241
blis,d,16,2,3.925935,509.432810
blis,d,16,3,3.892252,513.841287
blis,d,16,4,3.785450,528.338810
blis,d,16,5,3.929686,508.946568
blis,d,18,1,3.416976,585.312890
blis,d,18,2,3.401220,588.024301
blis,d,18,3,3.640153,549.427517
blis,d,18,4,3.558562,562.024772
blis,d,18,5,3.536298,565.563243
blis,d,20,1,3.062326,653.098413
blis,d,20,2,3.074640,650.482706
blis,d,20,3,3.114716,642.113105
blis,d,20,4,3.095917,646.012177
blis,d,20,5,3.235871,618.071617
blis,d,22,1,2.924727,683.824466
blis,d,22,2,2.798910,714.563944
blis,d,22,3,2.821038,708.958973
blis,d,22,4,2.788936,717.119460
blis,d,22,5,2.821141,708.933057
blis,d,24,1,2.596717,770.203198
blis,d,24,2,2.657677,752.536956
blis,d,24,3,2.599468,769.388205
blis,d,24,4,2.630293,760.371685
blis,d,24,5,2.599891,769.263057
