library,precision,k,policy,iteration,time,GFLOPS
oblas,d,7000,spread,1,0.574448,1194.190389
oblas,d,7000,spread,2,0.580810,1181.108555
oblas,d,7000,spread,3,0.592130,1158.530097
oblas,d,7000,spread,4,0.597564,1147.993414
oblas,d,7000,spread,5,0.599099,1145.051884
oblas,d,8000,false,1,1.239457,826.168043
oblas,d,8000,false,2,1.347159,760.118137
oblas,d,8000,false,3,1.247289,820.980479
oblas,d,8000,false,4,0.933127,1097.385313
oblas,d,8000,false,5,0.944361,1084.331178
oblas,d,8000,close,1,1.262625,811.008765
oblas,d,8000,close,2,0.751547,1362.523429
oblas,d,8000,close,3,0.811043,1262.571090
oblas,d,8000,close,4,0.776522,1318.700176
oblas,d,8000,close,5,0.760717,1346.097825
oblas,d,8000,spread,1,0.747481,1369.934664
oblas,d,8000,spread,2,0.740083,1383.629030
oblas,d,8000,spread,3,0.829321,1234.745461
oblas,d,8000,spread,4,1.106738,925.241972
oblas,d,8000,spread,5,0.767873,1333.554182
oblas,d,9000,false,1,1.364135,1068.809044
oblas,d,9000,false,2,1.423803,1024.018298
oblas,d,9000,false,3,1.406025,1036.965735
oblas,d,9000,false,4,1.275807,1142.805983
oblas,d,9000,false,5,1.287912,1132.064548
oblas,d,9000,close,1,1.085650,1342.974807
oblas,d,9000,close,2,1.062895,1371.725833
oblas,d,9000,close,3,1.049092,1389.773767
oblas,d,9000,close,4,1.062113,1372.734866
oblas,d,9000,close,5,1.059265,1376.425964
oblas,d,9000,spread,1,1.124808,1296.221365
oblas,d,9000,spread,2,1.138036,1281.155066
oblas,d,9000,spread,3,1.052007,1385.922027
oblas,d,9000,spread,4,1.076850,1353.949241
oblas,d,9000,spread,5,1.150578,1267.189637
oblas,d,10000,false,1,1.724925,1159.470539
oblas,d,10000,false,2,1.681022,1189.752404
oblas,d,10000,false,3,1.799804,1111.232169
oblas,d,10000,false,4,1.628768,1227.921766
oblas,d,10000,false,5,1.664280,1201.720752
oblas,d,10000,close,1,1.456028,1373.599748
oblas,d,10000,close,2,1.406632,1421.836122
oblas,d,10000,close,3,1.419410,1409.036126
oblas,d,10000,close,4,1.379215,1450.100431
oblas,d,10000,close,5,1.388852,1440.038659
oblas,d,10000,spread,1,1.413269,1415.159128
oblas,d,10000,spread,2,1.484349,1347.391914
oblas,d,10000,spread,3,1.327882,1506.157861
oblas,d,10000,spread,4,1.446044,1383.083973
oblas,d,10000,spread,5,1.418533,1409.906840
oblas,d,11000,false,1,2.152592,1236.648576
oblas,d,11000,false,2,2.183828,1218.960737
oblas,d,11000,false,3,2.146864,1239.948060
oblas,d,11000,false,4,2.124557,1252.967028
oblas,d,11000,false,5,2.159003,1232.976592
oblas,d,11000,close,1,1.996272,1333.485880
oblas,d,11000,close,2,1.940208,1372.018004
oblas,d,11000,close,3,1.823172,1460.092401
oblas,d,11000,close,4,1.933622,1376.690845
oblas,d,11000,close,5,1.765444,1507.836251
oblas,d,11000,spread,1,1.737734,1531.879655
oblas,d,11000,spread,2,1.812127,1468.992316
