library,precision,n_threads,iteration,time,GFLOPS
oblas,d,48,5,3.542186,564.623100
oblas,d,56,1,3.276725,610.365515
oblas,d,56,2,2.917194,685.590288
oblas,d,56,3,3.321916,602.062265
oblas,d,56,4,3.211704,622.722489
oblas,d,56,5,3.128394,639.305687
oblas,d,64,1,3.194123,626.149872
oblas,d,64,2,3.048764,656.003509
oblas,d,64,3,3.019996,662.252551
oblas,d,64,4,3.171226,630.670919
oblas,d,64,5,3.107471,643.610289
oblas,d,72,1,4.606592,434.160452
oblas,d,72,2,4.601280,434.661673
oblas,d,72,3,4.636341,431.374666
oblas,d,72,4,4.424894,451.988182
oblas,d,72,5,3.857953,518.409670
oblas,d,80,1,3.252177,614.972680
oblas,d,80,2,3.217358,621.628037
oblas,d,80,3,3.401432,587.987651
oblas,d,80,4,3.747131,533.741671
oblas,d,80,5,2.989413,669.027602
oblas,d,88,1,2.592650,771.411478
oblas,d,88,2,2.683907,745.182267
oblas,d,88,3,2.648063,755.269051
oblas,d,88,4,2.696904,741.591089
oblas,d,88,5,2.936380,681.110687
oblas,d,96,1,3.012017,664.006772
oblas,d,96,2,2.704601,739.480622
oblas,d,96,3,2.796956,715.063065
oblas,d,96,4,2.691319,743.130146
oblas,d,96,5,2.631347,760.066889
oblas,d,104,1,2.822979,708.471520
oblas,d,104,2,3.309793,604.267307
oblas,d,104,3,3.319806,602.444851
oblas,d,104,4,3.026393,660.852658
oblas,d,104,5,3.039546,657.993022
oblas,d,112,1,3.456419,578.633575
oblas,d,112,2,3.452267,579.329514
oblas,d,112,3,3.187215,627.507145
oblas,d,112,4,3.937999,507.872151
oblas,d,112,5,3.331215,600.381526
oblas,d,120,1,3.027153,660.686849
oblas,d,120,2,2.727988,733.141015
oblas,d,120,3,2.768225,722.484725
oblas,d,120,4,2.881611,694.056095
oblas,d,120,5,2.692255,742.871727
oblas,d,128,1,2.725627,733.776218
oblas,d,128,2,3.409251,586.639079
oblas,d,128,3,2.826333,707.630731
oblas,d,128,4,2.832105,706.188590
oblas,d,128,5,2.667266,749.831595
oblas,d,136,1,4.629122,432.047417
oblas,d,136,2,3.510544,569.712291
oblas,d,136,3,4.348771,459.900042
oblas,d,136,4,4.740192,421.923852
oblas,d,136,5,4.764962,419.730526
oblas,d,144,1,3.414319,585.768360
oblas,d,144,2,3.767195,530.899054
oblas,d,144,3,3.906638,511.949155
oblas,d,144,4,4.274911,467.845966
oblas,d,144,5,3.942495,507.293020
oblas,d,152,1,3.949722,506.364752
oblas,d,152,2,3.691041,541.852590
oblas,d,152,3,3.567293,560.649268
oblas,d,152,4,3.725780,536.800301
oblas,d,152,5,3.948922,506.467332
oblas,d,160,1,4.611123,433.733847
oblas,d,160,2,3.711712,538.834935
oblas,d,160,3,3.416459,585.401486
oblas,d,160,4,3.266482,612.279487
oblas,d,160,5,3.607559,554.391456
oblas,d,168,1,3.687436,542.382340
oblas,d,168,2,3.419512,584.878697
oblas,d,168,3,3.789116,527.827587
oblas,d,168,4,3.601287,555.356995
oblas,d,168,5,3.822643,523.198262
oblas,d,176,1,3.155468,633.820342
oblas,d,176,2,3.151684,634.581458
oblas,d,176,3,3.435146,582.216814
oblas,d,176,4,3.076998,649.984130
oblas,d,176,5,3.946997,506.714405
oblas,d,184,1,2.974330,672.420331
oblas,d,184,2,3.172395,630.438438
oblas,d,184,3,3.543856,564.357055
oblas,d,184,4,3.708246,539.338588
oblas,d,184,5,3.134672,638.025283
oblas,d,192,1,3.378279,592.017405
oblas,d,192,2,3.074098,650.597291
oblas,d,192,3,2.917279,685.570429
oblas,d,192,4,3.294505,607.071473
oblas,d,192,5,2.989200,669.075440
oblas,d,200,1,2.986861,669.599309
oblas,d,200,2,3.418322,585.082380
oblas,d,200,3,3.023350,661.517746
oblas,d,200,4,3.403505,587.629572
oblas,d,200,5,2.967219,674.031811
oblas,d,208,1,2.958639,675.986535
oblas,d,208,2,2.931265,682.299193
oblas,d,208,3,3.215359,622.014592
oblas,d,208,4,2.883333,693.641603
oblas,d,208,5,3.211408,622.779789
oblas,d,216,1,3.063879,652.767387
oblas,d,216,2,2.973095,672.699563
oblas,d,216,3,4.778768,418.517928
oblas,d,216,4,3.314332,603.439836
oblas,d,216,5,3.012883,663.816059
oblas,d,224,1,2.772015,721.496759
oblas,d,224,2,2.750222,727.213982
oblas,d,224,3,3.411138,586.314534
oblas,d,224,4,2.991004,668.671897
oblas,d,224,5,2.774872,720.753928
oblas,d,232,1,2.876242,695.351898
oblas,d,232,2,3.119144,641.201474
oblas,d,232,3,2.808826,712.041376
oblas,d,232,4,2.763934,723.606383
oblas,d,232,5,2.558442,781.725643
oblas,d,240,1,2.525966,791.776356
oblas,d,240,2,2.742622,729.229243
oblas,d,240,3,2.849236,701.942607
oblas,d,240,4,2.604940,767.771991
oblas,d,240,5,2.900293,689.585557
oblas,d,248,1,2.814460,710.615795
oblas,d,248,2,2.562129,780.600909
oblas,d,248,3,2.568709,778.601126
oblas,d,248,4,2.629020,760.739860
oblas,d,248,5,2.607569,766.998032
oblas,d,256,1,2.455021,814.657138
oblas,d,256,2,2.522029,793.012322
oblas,d,256,3,2.526163,791.714430
oblas,d,256,4,2.523153,792.658924
oblas,d,256,5,2.784220,718.334134
