library,precision,n_threads,iteration,time,GFLOPS
oblas,f,48,5,0.607118,3294.255182
oblas,d,2,1,14.117994,141.663186
oblas,d,2,2,13.743959,145.518477
oblas,d,2,3,13.604913,147.005717
oblas,d,2,4,18.556168,107.780873
oblas,d,2,5,16.775809,119.219288
oblas,d,4,1,7.101406,281.634359
oblas,d,4,2,7.482296,267.297640
oblas,d,4,3,8.062980,248.047259
oblas,d,4,4,7.597487,263.244940
oblas,d,4,5,7.642475,261.695341
oblas,d,8,1,3.630464,550.893808
oblas,d,8,2,3.662446,546.083126
oblas,d,8,3,3.725721,536.808789
oblas,d,8,4,3.639370,549.545670
oblas,d,8,5,3.663077,545.989067
oblas,d,12,1,2.473770,808.482655
oblas,d,12,2,2.681365,745.888725
oblas,d,12,3,2.558266,781.779644
oblas,d,12,4,2.559851,781.295437
oblas,d,12,5,2.548454,784.789551
oblas,d,16,1,1.812071,1103.709214
oblas,d,16,2,1.996544,1001.731161
oblas,d,16,3,1.766423,1132.231868
oblas,d,16,4,1.779360,1123.999761
oblas,d,16,5,1.978920,1010.652320
oblas,d,20,1,1.653734,1209.384054
oblas,d,20,2,1.552649,1288.121488
oblas,d,20,3,1.513367,1321.556805
oblas,d,20,4,1.675422,1193.728830
oblas,d,20,5,1.467560,1362.806113
oblas,d,24,1,1.402593,1425.930389
oblas,d,24,2,1.500467,1332.918001
oblas,d,24,3,1.393224,1435.518889
oblas,d,24,4,1.366052,1464.073076
oblas,d,24,5,1.459571,1370.266041
oblas,d,28,1,1.397707,1430.914680
oblas,d,28,2,1.364193,1466.068659
oblas,d,28,3,1.371955,1457.773787
oblas,d,28,4,1.489227,1342.978777
oblas,d,28,5,1.316861,1518.763450
oblas,d,32,1,1.392155,1436.621261
oblas,d,32,2,1.406215,1422.257229
oblas,d,32,3,1.405354,1423.129421
oblas,d,32,4,1.433885,1394.811966
oblas,d,32,5,1.363496,1466.817368
oblas,d,36,1,1.700702,1175.984945
oblas,d,36,2,1.444168,1384.880019
oblas,d,36,3,1.449621,1379.671004
oblas,d,36,4,1.499861,1333.456650
oblas,d,36,5,1.359743,1470.865882
oblas,d,40,1,1.339379,1493.228917
oblas,d,40,2,1.540882,1297.958098
oblas,d,40,3,1.444463,1384.597663
oblas,d,40,4,1.459517,1370.316184
oblas,d,40,5,1.299775,1538.728200
oblas,d,44,1,1.342292,1489.988643
oblas,d,44,2,1.306320,1531.018282
oblas,d,44,3,1.415516,1412.912726
oblas,d,44,4,1.294079,1545.501107
oblas,d,44,5,1.363362,1466.961928
oblas,d,48,1,1.316679,1518.972807
oblas,d,48,2,1.368884,1461.043849
oblas,d,48,3,1.381603,1447.594197
oblas,d,48,4,1.464000,1366.120512
