library,precision,n_threads,iteration,time,GFLOPS
oblas,d,136,1,2.536935,788.352960
oblas,d,136,2,2.406046,831.239442
oblas,d,136,3,2.648891,755.032885
oblas,d,136,4,2.649470,754.867915
oblas,d,136,5,2.693439,742.545194
oblas,d,144,1,2.422389,825.631259
oblas,d,144,2,2.334157,856.840531
oblas,d,144,3,2.418940,826.808333
oblas,d,144,4,2.753620,726.316638
oblas,d,144,5,2.812568,711.093970
oblas,d,152,1,2.750555,727.125974
oblas,d,152,2,2.543558,786.300229
oblas,d,152,3,2.612694,765.493312
oblas,d,152,4,2.719364,735.466075
oblas,d,152,5,2.606633,767.273316
oblas,d,160,1,2.521835,793.073191
oblas,d,160,2,2.747656,727.893151
oblas,d,160,3,2.648486,755.148497
oblas,d,160,4,2.658317,752.355698
oblas,d,160,5,2.631808,759.933735
oblas,d,168,1,2.535399,788.830420
oblas,d,168,2,2.481961,805.814428
oblas,d,168,3,2.599227,769.459587
oblas,d,168,4,2.502484,799.205915
oblas,d,168,5,2.565542,779.562412
oblas,d,176,1,2.410216,829.801111
oblas,d,176,2,2.529567,790.649179
oblas,d,176,3,2.592257,771.528534
oblas,d,176,4,2.559811,781.307781
oblas,d,176,5,2.512703,795.955674
oblas,d,184,1,2.666134,750.149861
oblas,d,184,2,2.725174,733.898088
oblas,d,184,3,2.883966,693.489342
oblas,d,184,4,2.539910,787.429417
oblas,d,184,5,2.493050,802.230253
oblas,d,192,1,2.624445,762.065953
oblas,d,192,2,2.715855,736.416402
oblas,d,192,3,2.440621,819.463508
oblas,d,192,4,2.676439,747.261657
oblas,d,192,5,2.515037,795.216895
oblas,d,200,1,2.340263,854.604642
oblas,d,200,2,2.655371,753.190426
oblas,d,200,3,2.520643,793.448438
oblas,d,200,4,2.623708,762.280036
oblas,d,200,5,2.711327,737.646246
oblas,d,208,1,2.706594,738.935990
oblas,d,208,2,2.431650,822.486858
oblas,d,208,3,2.594854,770.756416
oblas,d,208,4,2.687927,744.067705
oblas,d,208,5,2.467843,810.424383
oblas,d,216,1,2.470271,809.627757
oblas,d,216,2,2.520283,793.561715
oblas,d,216,3,2.433129,821.986845
oblas,d,216,4,2.557371,782.053260
oblas,d,216,5,2.616261,764.449868
oblas,d,224,1,2.655619,753.120086
oblas,d,224,2,2.925317,683.686588
oblas,d,224,3,2.681494,745.852796
oblas,d,224,4,2.429136,823.337845
oblas,d,224,5,2.651991,754.150430
oblas,d,232,1,2.545338,785.750221
oblas,d,232,2,2.395961,834.738009
oblas,d,232,3,2.579423,775.367117
oblas,d,232,4,2.585755,773.468572
oblas,d,232,5,2.740564,729.776745
oblas,d,240,1,2.858945,699.558692
oblas,d,240,2,2.614917,764.842624
oblas,d,240,3,2.437833,820.400632
oblas,d,240,4,2.653641,753.681439
oblas,d,240,5,2.762057,724.097936
oblas,d,248,1,2.972820,672.761878
oblas,d,248,2,2.475772,807.828745
oblas,d,248,3,2.606037,767.448902
oblas,d,248,4,2.661366,751.493890
oblas,d,248,5,2.553673,783.185531
oblas,d,256,1,2.680127,746.233421
oblas,d,256,2,2.905353,688.384609
oblas,d,256,3,2.579268,775.413917
oblas,d,256,4,2.616325,764.430991
oblas,d,256,5,2.639871,757.612736
