library,precision,n_threads,iteration,time,GFLOPS
blis,f,216,3,3.126013,639.792675
blis,f,216,4,2.610739,766.066499
blis,f,216,5,2.692832,742.712613
blis,f,224,1,2.509605,796.938188
blis,f,224,2,2.863296,698.495649
blis,f,224,3,2.987287,669.503849
blis,f,224,4,2.471834,809.115740
blis,f,224,5,2.755149,725.913458
blis,f,232,1,2.595127,770.675237
blis,f,232,2,2.863881,698.352979
blis,f,232,3,3.565807,560.882779
blis,f,232,4,3.112879,642.492051
blis,f,232,5,3.001564,666.319319
blis,f,240,1,2.840058,704.210971
blis,f,240,2,2.924770,683.814479
blis,f,240,3,3.114751,642.105959
blis,f,240,4,2.765232,723.266506
blis,f,240,5,2.986426,669.696816
blis,f,248,1,2.912003,686.812437
blis,f,248,2,3.565176,560.982076
blis,f,248,3,3.100894,644.975335
blis,f,248,4,2.704189,739.593305
blis,f,248,5,2.719786,735.351966
blis,f,256,1,2.908734,687.584388
blis,f,256,2,2.988555,669.219681
blis,f,256,3,3.215570,621.973768
blis,f,256,4,2.588337,772.696836
blis,f,256,5,3.153091,634.298245
blis,d,2,1,blis,d,2,2,blis,d,2,3,blis,d,2,4,blis,d,2,5,blis,d,4,1,39.196638,51.024784
blis,d,4,2,39.627581,50.469898
blis,d,4,3,38.375760,52.116232
blis,d,4,4,38.757798,51.602519
blis,d,4,5,40.176299,49.780593
blis,d,8,1,12.459279,160.522929
blis,d,8,2,12.073547,165.651397
blis,d,8,3,12.544604,159.431093
blis,d,8,4,12.517960,159.770443
blis,d,8,5,12.233270,163.488580
blis,d,16,1,7.181315,278.500508
blis,d,16,2,7.887192,253.575681
blis,d,16,3,7.892686,253.399170
blis,d,16,4,7.731678,258.676074
blis,d,16,5,8.020877,249.349284
blis,d,24,1,6.781813,294.906398
blis,d,24,2,6.897165,289.974208
blis,d,24,3,6.014490,332.530256
blis,d,24,4,6.876935,290.827249
blis,d,24,5,5.853984,341.647651
blis,d,32,1,4.649209,430.180699
blis,d,32,2,4.734638,422.418734
blis,d,32,3,5.124011,390.319217
blis,d,32,4,4.448030,449.637284
blis,d,32,5,4.330803,461.808125
blis,d,40,1,7.049688,283.700507
blis,d,40,2,7.224783,276.824907
blis,d,40,3,7.034331,284.319857
blis,d,40,4,7.150829,279.687870
blis,d,40,5,8.092014,247.157261
blis,d,48,1,4.463115,448.117543
blis,d,48,2,4.667691,428.477363
blis,d,48,3,4.008662,498.919587
blis,d,48,4,5.221910,383.001592
blis,d,48,5,3.980904,502.398460
blis,d,56,1,3.440059,581.385432
blis,d,56,2,3.595670,556.224635
blis,d,56,3,3.792992,527.288244
blis,d,56,4,3.580660,558.556256
blis,d,56,5,3.938832,507.764788
blis,d,64,1,3.326307,601.267335
blis,d,64,2,3.793401,527.231366
blis,d,64,3,3.910461,511.448590
blis,d,64,4,3.738580,534.962406
blis,d,64,5,3.584367,557.978525
blis,d,72,1,5.325322,375.564134
blis,d,72,2,4.965145,402.807980
blis,d,72,3,6.545183,305.568240
blis,d,72,4,5.124814,390.258049
blis,d,72,5,5.932090,337.149303
blis,d,80,1,4.740376,421.907467
blis,d,80,2,3.592245,556.754875
blis,d,80,3,4.444636,449.980632
blis,d,80,4,3.740700,534.659319
blis,d,80,5,3.971748,503.556659
blis,d,88,1,3.566868,560.715989
blis,d,88,2,3.239841,617.314188
blis,d,88,3,3.132992,638.367334
blis,d,88,4,3.126776,639.636563
blis,d,88,5,3.154683,633.978079
blis,d,96,1,3.251235,615.150816
blis,d,96,2,3.311410,603.972249
blis,d,96,3,3.020788,662.078923
blis,d,96,4,2.972647,672.801074
blis,d,96,5,3.179100,629.108943
blis,d,104,1,7.101258,281.640233
blis,d,104,2,5.948787,336.203000
blis,d,104,3,6.035298,331.383820
blis,d,104,4,6.974423,286.762083
blis,d,104,5,5.876527,340.337072
blis,d,112,1,4.853685,412.058093
blis,d,112,2,4.139760,483.119739
blis,d,112,3,4.305264,464.547618
blis,d,112,4,4.542879,440.249478
blis,d,112,5,4.744271,421.561035
blis,d,120,1,3.955679,505.602215
blis,d,120,2,3.507438,570.216854
blis,d,120,3,3.843649,520.338829
blis,d,120,4,3.624233,551.840972
blis,d,120,5,3.458911,578.216702
blis,d,128,1,3.263773,612.787656
blis,d,128,2,3.514404,569.086583
blis,d,128,3,2.898328,690.053092
blis,d,128,4,3.276139,610.474675
blis,d,128,5,3.036737,658.601655
blis,d,136,1,4.120146,485.419701
blis,d,136,2,5.054196,395.710797
blis,d,136,3,3.598696,555.756823
blis,d,136,4,3.311404,603.973452
blis,d,136,5,3.277504,610.220415
blis,d,144,1,3.848051,519.743637
blis,d,144,2,3.420567,584.698461
blis,d,144,3,4.295660,465.586231
blis,d,144,4,3.834017,521.646144
blis,d,144,5,4.060538,492.545563
blis,d,152,1,3.650844,547.818475
blis,d,152,2,3.289771,607.945134
blis,d,152,3,3.497530,571.832189
blis,d,152,4,3.911785,511.275574
blis,d,152,5,3.452227,579.336177
blis,d,160,1,3.533637,565.989051
blis,d,160,2,2.900420,689.555268
blis,d,160,3,3.136760,637.600576
blis,d,160,4,2.930016,682.590125
blis,d,160,5,3.045430,656.721614
blis,d,168,1,3.382256,591.321329
blis,d,168,2,3.385879,590.688598
blis,d,168,3,3.351757,596.701888
blis,d,168,4,3.173770,630.165361
blis,d,168,5,3.008423,664.800083
blis,d,176,1,2.980406,671.049423
blis,d,176,2,2.850993,701.510072
blis,d,176,3,3.078057,649.760578
blis,d,176,4,3.090436,647.157850
blis,d,176,5,3.132616,638.443997
blis,d,184,1,3.066150,652.283891
blis,d,184,2,3.129667,639.045694
blis,d,184,3,3.081298,649.077181
blis,d,184,4,3.180550,628.822133
blis,d,184,5,3.365665,594.236197
blis,d,192,1,3.527842,566.918876
blis,d,192,2,2.871515,696.496444
blis,d,192,3,3.120055,641.014345
blis,d,192,4,2.953229,677.224811
blis,d,192,5,3.288599,608.161741
blis,d,200,1,3.849924,519.490791
blis,d,200,2,3.580760,558.540634
blis,d,200,3,4.210828,474.965919
blis,d,200,4,3.637127,549.884592
blis,d,200,5,3.928385,509.115020
blis,d,208,1,3.304567,605.223091
blis,d,208,2,3.153599,634.195958
blis,d,208,3,3.368122,593.802755
blis,d,208,4,4.063083,492.237063
blis,d,208,5,3.284182,608.979697
blis,d,216,1,2.803559,713.378908
blis,d,216,2,2.959244,675.848235
blis,d,216,3,2.759453,724.781429
